Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
36.0,1,20057.71,1497.4758333333332,7.0,5.0,27.0,8.0,27.0,16.0,27.22,11.0,0,4649.72,31.57170910507265,80.0,2,99.94135979160517,20.8262967913151,2,269.5486182247564,Poor
31.0,14,30662.18,2661.181666666667,5.0,5.0,12.0,0.0,7.0,14.0,0.75,0.0,1,887.8,34.179519754228785,215.0,1,0.0,57.54514743229216,4,292.7962051559164,Poor
31.0,1,13566.77,1130.5641666666668,6.0,7.0,6.0,2.0,11.0,17.0,6.96,1.0,1,559.89,25.35050571120108,302.0,1,16.744331113477553,38.43150303252014,4,337.880582520669,Good
37.0,10,14860.185,1320.34875,6.0,3.0,9.0,3.0,8.0,18.0,17.03,5.0,2,1263.45,39.05496841993389,199.0,2,32.47059122029513,56.75799543188377,5,288.66023007627587,Standard
23.0,6,121029.6,9878.8,2.0,4.0,12.0,2.0,13.0,3.0,7.18,1.0,1,1278.56,28.899665226261487,252.0,1,169.1304848308331,123.63032550656824,0,935.1191896625986,Poor
41.0,11,39649.74,3078.145,5.0,3.0,5.0,0.0,15.0,6.0,1.47,4.0,1,1338.65,37.447644157489634,256.0,1,0.0,92.97181615649004,5,469.6086773930574,Poor
19.0,2,126744.38999999998,10545.0325,5.0,4.0,1.0,4.0,1.0,7.0,2.31,1.0,1,839.57,32.08308974355599,369.0,1,313.9426663303038,95.50984541036028,0,749.7753845269542,Standard
35.0,7,22744.15,1910.345833333333,8.0,3.0,14.0,0.0,23.0,14.0,7.73,2.0,2,116.17,28.679215817248583,350.0,2,0.0,26.14120853017734,5,335.62293734655725,Standard
28.0,13,43832.92,3360.7433333333333,5.0,5.0,16.0,2.0,28.0,12.0,17.25,7.0,2,1441.58,27.46310872833459,205.0,2,65.37713500199733,45.82817882729634,2,435.9156072813328,Standard
28.0,11,28754.13,2479.1775,4.0,5.0,11.0,3.0,11.0,17.0,12.84,3.0,2,1175.57,26.261274874023048,213.0,2,66.95920907611328,34.79708590752507,2,300.75980305231064,Standard
32.0,0,122503.12,9982.593333333332,3.0,7.0,7.0,0.0,29.0,20.0,7.32,2.0,1,333.32,26.539408177454405,205.0,1,0.0,115.95222621130011,5,494.3611486136823,Poor
15.0,0,14447.52,1468.96,6.0,10.0,28.0,8.0,54.0,21.0,22.04,9.0,0,2956.15,37.58324546501383,115.0,2,55.566180921296784,44.70563031163331,2,265.052468875067,Standard
27.0,10,20975.4,1943.95,2.0,3.0,9.0,1.0,0.0,11.0,9.94,1.0,1,731.4,38.62107229097917,284.0,1,16.19679223168702,46.68479106148014,5,336.2549049748456,Standard
19.0,4,64933.76,5368.1466666666665,3.0,3.0,33.0,4.0,15.0,22.0,19.04,6.0,2,2699.17,37.96195931816354,166.0,0,193.69258208877807,44.25269690460318,2,361.1212671811474,Poor
49.0,6,114452.12,9721.676666666666,3.0,3.0,12.0,4.0,25.0,14.0,2.1,3.0,2,275.4,35.78506091503589,337.0,2,257.2027607630331,104.36835264511257,0,843.6621312581166,Standard
31.0,8,40214.54,3470.211666666666,3.0,5.0,21.0,3.0,26.0,15.0,11.99,9.0,2,1997.76,32.19984372647285,147.0,2,71.41267637595884,28.83289962838525,1,416.21813977461335,Poor
31.0,14,171781.8,14185.15,0.0,3.0,1.0,2.0,10.0,12.0,4.62,1.0,1,275.92,38.78522814823813,226.0,1,258.7493458892568,150.8180267150832,0,419.3326648462075,Good
33.0,0,46817.5,4142.458333333334,8.0,3.0,10.0,4.0,17.0,14.0,11.45,1.0,2,613.71,37.618511707848896,202.0,1,106.1789086120025,58.04605068416261,0,490.02087403716826,Standard
23.0,3,127284.18,10389.015,3.0,3.0,4.0,2.0,15.0,5.0,2.25,3.0,1,689.48,41.22488839581096,309.0,1,202.54382382934529,67.5362850851775,3,827.1980404630948,Good
43.0,4,106141.53,8883.1275,4.0,3.0,7.0,2.0,0.0,1.0,8.47,1.0,1,532.22,37.923920000511885,215.0,1,139.4501439379936,59.064395690669926,3,594.0637938083876,Good
53.0,5,14475.14,1092.2616666666663,8.0,3.0,13.0,4.0,23.0,11.0,3.8,6.0,2,609.66,34.260229691602504,247.0,2,33.58727290306868,14.511489367410858,5,244.3678933860645,Standard
34.0,7,14802.98,1065.5816666666667,8.0,3.0,1.0,0.0,11.0,15.0,1.57,1.0,1,411.39,28.89932159106905,278.0,1,0.0,18.169316857139567,5,354.5534495730567,Good
22.0,1,167067.08,13909.256666666664,2.0,3.0,2.0,1.0,11.0,1.0,7.23,4.0,1,753.58,30.81586796649561,328.0,1,115.51082998669396,184.4464236140308,2,872.1319862464377,Good
41.0,12,81887.8,7079.983333333334,5.0,3.0,26.0,6.0,27.0,14.0,10.3,7.0,2,1882.85,28.6033424122842,196.0,2,407.4785009175769,57.0398374361661,5,101.5185181810932,Poor
41.0,0,10412.225,761.6854166666667,8.0,7.0,10.0,3.0,19.0,13.0,10.13,5.0,2,4.5,25.0156045957182,355.0,2,18.83691358053301,0.0,2,293.1048991657874,Standard
35.0,13,9134.415,1051.20125,5.0,10.0,15.0,3.0,18.0,13.0,16.19,6.0,2,1621.28,33.97282600904203,187.0,2,15.953677342376665,37.423982448700826,4,323.0520935346466,Poor
23.0,10,128916.04,10898.003333333332,5.0,6.0,8.0,2.0,10.0,7.0,0.93,2.0,1,839.76,29.68152048271976,253.0,1,181.4649430438304,99.84666488223642,5,662.0825962649609,Good
32.0,9,32382.97,2897.580833333333,4.0,6.0,8.0,4.0,13.0,19.0,13.58,0.0,2,108.94,33.1309343993057,187.0,0,74.39920167514867,21.67756107829959,0,425.6090169777955,Standard
25.0,3,58754.97,5189.2475,8.0,8.0,29.0,5.0,23.0,14.0,11.39,11.0,2,2632.8,34.218176744450425,159.0,2,236.5745284605548,72.41735904961044,0,421.7684422459925,Poor
34.0,13,16444.42,1411.368333333333,7.0,8.0,24.0,3.0,60.0,20.0,10.19,6.0,2,1445.18,32.537564077329364,223.0,2,31.126628986415163,12.723448649104894,5,218.0329202905154,Poor
14.0,13,30624.62,2319.0516666666667,7.0,7.0,11.0,6.0,7.0,20.0,12.61,7.0,2,1738.56,28.744239445689125,109.0,2,111.84351016105283,23.695510309423003,3,250.60279895141883,Standard
38.0,5,68299.4,5401.616666666666,6.0,6.0,31.0,7.0,23.0,21.0,5.39,12.0,0,4913.68,31.287733017829,77.0,2,262.51344701343066,65.89985279020026,1,357.6416251447497,Poor
33.0,11,65024.22,5532.685,3.0,6.0,3.0,2.0,19.0,20.0,4.37,1.0,2,625.89,27.68641095004037,205.0,1,58.99657453564608,53.90350421086239,0,663.5496527556642,Standard
39.0,11,57878.7,5109.224999999999,4.0,4.0,13.0,1.0,8.0,19.0,8.07,0.0,2,693.23,32.261719256634606,220.0,1,41.263411615020814,92.81255759760114,5,216.7507404091745,Standard
42.0,10,56180.84,4540.736666666667,6.0,10.0,33.0,5.0,22.0,14.0,17.16,7.0,2,1421.62,31.852005169564148,211.0,2,195.3462802997613,66.93742174290468,1,206.34154998476123,Standard
16.0,7,63928.95,5062.4125,6.0,6.0,8.0,4.0,7.0,18.0,7.46,6.0,2,1290.64,25.8547094640522,225.0,2,184.02736796938729,47.053382084212224,5,145.2925570346817,Standard
52.0,2,31460.89,2480.7408333333333,4.0,5.0,2.0,1.0,7.0,7.0,8.43,3.0,1,661.01,27.95414443145861,331.0,0,23.86391354085298,36.56771988040103,2,411.73310609236086,Standard
19.0,2,41654.62,3512.2183333333337,10.0,10.0,25.0,7.0,14.0,20.0,1.32,9.0,0,2097.37,32.326516652860974,146.0,2,138.70643278790234,43.137448820274194,1,419.3779517251568,Poor
45.0,2,85421.19,7079.4325,4.0,7.0,10.0,1.0,29.0,13.0,7.06,0.0,2,1203.57,37.695935384060135,201.0,2,38.05343998378457,49.531745094063126,1,659.339379913342,Standard
34.0,10,11280.545,1068.0454166666668,8.0,3.0,11.0,2.0,8.0,14.0,15.68,3.0,2,817.93,27.746414691087423,189.0,2,15.511862968575755,18.886093958555,5,317.0824504603812,Standard
40.0,10,51508.62,4259.385,7.0,7.0,30.0,7.0,40.0,24.0,2.58,8.0,0,3636.05,29.960010948193656,117.0,2,255.6802071210304,56.58659974592465,4,211.71774782080016,Poor
26.0,9,22609.45,2102.120833333333,6.0,7.0,15.0,3.0,32.0,17.0,8.62,3.0,2,1065.82,26.837920561322065,392.0,2,50.76744810586004,25.54125054193448,5,261.62564152071565,Standard
28.0,10,21713.61,2076.4675,4.0,3.0,20.0,1.0,12.0,7.0,1.55,2.0,2,748.62,31.39924352858607,292.0,2,11.706313374568763,35.26342477016574,1,407.4556940761544,Standard
53.0,1,112853.22,9552.435,2.0,4.0,4.0,2.0,3.0,3.0,15.06,0.0,1,732.33,28.61239263386968,202.0,1,127.07228759866072,70.68387759037496,0,953.38008965912,Standard
16.0,0,50891.94,4081.995,6.0,6.0,29.0,7.0,25.0,15.0,25.04,6.0,0,4177.59,26.72742802347475,23.0,2,222.54441943438096,32.152210472881485,0,393.5028700927377,Poor
26.0,3,92186.19,7487.1825,1.0,2.0,12.0,4.0,5.0,0.0,10.74,4.0,1,809.01,29.47034560999424,242.0,1,185.7976538199101,84.28051567172855,0,718.6400805083612,Standard
39.0,12,20618.37,1425.1975,6.0,6.0,22.0,2.0,37.0,19.0,18.74,10.0,2,1681.09,33.885064550540584,219.0,2,21.806686430747003,42.53423602366525,4,338.6040445332853,Poor
54.0,2,107313.84,9242.82,8.0,7.0,17.0,0.0,10.0,17.0,11.77,1.0,2,794.53,34.56191529012711,299.0,1,0.0,99.39686582733108,1,1023.2818588323688,Standard
22.0,11,81658.48,7016.873333333332,9.0,8.0,33.0,7.0,26.0,24.0,3.21,10.0,0,2396.62,34.59236134525309,199.0,2,393.1342108126551,109.92891328447338,1,295.38786260677466,Standard
30.0,5,27697.18,2283.098333333333,4.0,3.0,19.0,3.0,23.0,13.0,15.06,8.0,2,824.16,33.52630911702385,201.0,2,45.03536155055368,26.41010968697128,2,339.8596996808707,Standard
41.0,11,56544.0,4524.0,9.0,7.0,20.0,9.0,52.0,20.0,25.18,9.0,0,4247.61,37.41966408787505,83.0,2,281.5836300719024,35.859075966987106,5,179.72540956800842,Standard
23.0,5,33065.8,2690.4833333333336,0.0,7.0,6.0,3.0,6.0,10.0,3.22,4.0,1,518.79,32.006741772465034,257.0,1,69.13683994090428,40.361525513841706,5,129.26341169914872,Poor
21.0,0,49136.88,4082.74,6.0,4.0,12.0,6.0,28.0,13.0,13.67,8.0,2,1933.38,31.389480658383256,149.0,2,184.7159866421425,42.908311346781375,2,245.56753501995163,Standard
46.0,10,20229.03,1966.7525,8.0,5.0,10.0,3.0,16.0,9.0,10.93,1.0,2,1352.13,26.32869247790841,279.0,1,35.33336984134754,41.42380453819317,1,347.48202941369624,Standard
24.0,9,18065.0,1614.416666666667,10.0,9.0,28.0,9.0,34.0,18.0,4.68,10.0,0,2580.19,26.653917910375327,233.0,2,119.72597188857522,30.274568318128672,3,191.6265076317124,Poor
51.0,6,41942.1,3355.175,0.0,3.0,1.0,1.0,12.0,12.0,15.26,1.0,1,1303.34,37.0555651536294,391.0,1,19.649050373643195,34.341542136643696,0,521.5269074897129,Standard
40.0,12,115494.2,9465.516666666666,1.0,3.0,9.0,2.0,8.0,3.0,8.78,0.0,1,1335.24,29.9783055772293,297.0,1,106.57797807329194,103.01996130244407,5,5.387081669385567,Good
37.0,14,44768.76,4021.73,8.0,7.0,34.0,9.0,53.0,16.0,28.21,10.0,0,2989.37,22.605985127190262,28.0,2,272.0989318935342,44.74037032729251,4,138.26674013263357,Standard
48.0,2,64696.24,5319.3533333333335,5.0,3.0,9.0,4.0,27.0,8.0,7.25,4.0,1,1038.25,33.40270502006165,371.0,1,122.81481956935689,86.04504832361219,2,378.95477511897246,Poor
36.0,6,9853.855,720.1545833333333,8.0,10.0,22.0,6.0,52.0,13.0,26.87,10.0,0,2763.66,30.22528188010577,141.0,0,46.93471010253753,24.573416673760864,5,252.6488792433293,Standard
24.0,1,58511.78,5016.981666666667,2.0,1.0,2.0,0.0,4.0,6.0,5.54,2.0,1,404.05,25.570380518562907,319.0,1,0.0,77.38963294530234,5,248.12490953510448,Good
21.0,10,10486.2,592.85,6.0,6.0,6.0,3.0,22.0,13.0,9.79,4.0,2,1001.56,30.542777212056823,96.0,2,20.78388340400647,22.61284160409916,5,250.55878178646643,Standard
27.0,1,41597.89,3691.490833333333,4.0,1.0,6.0,0.0,7.0,11.0,5.97,1.0,1,611.96,34.25400361378748,217.0,1,0.0,47.315572594876826,1,563.3154849888144,Good
20.0,10,36029.3,3057.441666666667,6.0,6.0,32.0,8.0,19.0,18.0,5.72,11.0,0,2608.97,31.976846658046068,43.0,2,141.8851325215566,90.72121796778856,5,242.78611389362783,Standard
27.0,7,78035.96,6211.996666666668,5.0,4.0,17.0,6.0,26.0,19.0,16.21,6.0,2,429.44,34.440225323778435,229.0,2,365.1021826902591,50.12420144435241,0,445.9732825320552,Standard
37.0,2,130174.44,10993.87,5.0,3.0,4.0,4.0,5.0,5.0,5.16,1.0,1,1418.16,39.27897958289436,224.0,1,251.38291368131928,110.2119849084728,3,430.27741726098833,Good
27.0,2,63648.12,5357.01,6.0,7.0,10.0,1.0,17.0,8.0,3.75,0.0,2,1223.86,27.379368049905395,286.0,0,26.59218596295273,79.96256788130195,1,607.3703371632638,Standard
48.0,11,67481.24,5446.4366666666665,8.0,3.0,19.0,1.0,11.0,20.0,11.64,0.0,2,176.06,28.10880862363044,215.0,2,32.12590013516503,75.29099577325672,1,687.2267707582449,Standard
36.0,10,20802.77,1487.5641666666668,6.0,7.0,7.0,4.0,25.0,19.0,11.2,8.0,2,2404.81,29.90834489182092,153.0,2,47.49962912928296,40.37959715559042,4,276.8160030718925,Standard
31.0,11,38574.32,2959.526666666666,3.0,3.0,17.0,1.0,17.0,13.0,12.13,2.0,2,668.78,25.69489175823481,387.0,0,21.305375083246343,61.74234817576368,2,410.54593655857065,Standard
26.0,5,60176.61,4989.7175,7.0,9.0,34.0,8.0,29.0,18.0,6.76,7.0,0,4176.76,23.5193727849658,142.0,2,246.9186691846736,43.90025021043068,2,382.0786332412964,Standard
41.0,4,53354.85000000001,4633.2375,8.0,10.0,24.0,4.0,25.0,20.0,17.22,11.0,0,1966.12,37.41740811624445,185.0,2,162.2518689409869,54.23572851017615,4,232.48369130502948,Poor
35.0,8,14252.75,1434.729166666667,8.0,8.0,22.0,6.0,51.0,25.0,8.27,8.0,0,2649.82,35.46356507747173,85.0,2,62.90124481687398,45.02424354604344,4,297.2810078345952,Poor
20.0,5,19287.935,1399.3279166666669,2.0,7.0,7.0,2.0,3.0,12.0,7.69,0.0,1,102.81,32.69211978344678,376.0,1,29.17934291409124,53.47393764356399,4,322.10714064965555,Standard
53.0,8,15480.03,1228.0025,5.0,5.0,8.0,0.0,9.0,0.0,1.63,1.0,1,928.78,26.354236221296578,319.0,1,0.0,36.95493965376009,2,345.84531034623984,Poor
21.0,1,19436.305,1849.692083333333,4.0,2.0,8.0,4.0,4.0,4.0,5.64,0.0,1,244.27,25.68635330158165,302.0,1,32.44539432666684,23.369183279733228,3,305.9323192160761,Standard
53.0,1,165671.16,13814.93,3.0,4.0,11.0,0.0,4.0,2.0,5.6,4.0,1,52.76,34.27643129565556,341.0,1,0.0,123.55107730401576,2,824.9351431664322,Standard
20.0,10,19889.44,1756.4533333333331,8.0,7.0,11.0,7.0,23.0,13.0,16.62,7.0,2,369.64,36.58795565510543,116.0,2,60.92837781478249,19.85696890862812,2,328.5927851547307,Standard
38.0,1,30447.38,2649.2816666666668,10.0,5.0,27.0,6.0,20.0,21.0,27.02,7.0,0,3141.05,32.44223292375919,118.0,0,109.5286210722644,41.35702527584343,3,243.97332186855667,Poor
37.0,0,119443.29,10071.6075,1.0,6.0,1.0,3.0,13.0,11.0,0.9,0.0,1,418.28,35.219240170199306,340.0,1,183.7905972805586,93.96372625814452,3,319.90516961109785,Standard
22.0,5,19190.67,1775.2225,7.0,3.0,7.0,5.0,20.0,18.0,15.95,8.0,2,1644.44,37.96196456421988,183.0,0,54.14745922336186,46.94212722009176,5,206.4386734973661,Standard
54.0,13,29485.44,2644.12,6.0,7.0,2.0,0.0,8.0,11.0,4.46,2.0,1,679.47,32.85451748767327,220.0,1,0.0,55.967834924220845,1,446.66144887584704,Poor
24.0,10,44393.86,3504.488333333333,6.0,3.0,12.0,2.0,11.0,9.0,10.74,3.0,2,1270.97,37.32832553594418,244.0,2,63.79433546439408,48.74251133681211,1,445.1840640677529,Standard
20.0,13,8057.715,925.47625,9.0,10.0,32.0,2.0,57.0,9.0,19.63,9.0,2,1558.88,38.723106417049166,69.0,2,7.049634750496763,17.928382695319893,5,259.6218733921337,Poor
48.0,5,30678.97,2444.580833333333,1.0,7.0,2.0,4.0,14.0,10.0,6.74,0.0,1,828.7,24.04612737434236,320.0,1,53.737311485960205,26.3547564861352,5,315.2626506954367,Poor
18.0,4,13190.345,1131.1954166666667,3.0,4.0,5.0,1.0,21.0,20.0,6.4,1.0,2,578.6,39.84506998434427,340.0,2,9.896018015741973,42.251601020318496,3,286.24660819010035,Standard
40.0,6,17692.27,1335.3558333333333,6.0,5.0,29.0,6.0,35.0,25.0,28.12,7.0,0,3762.64,31.055347066728785,130.0,2,78.44723488236784,39.817832975782544,4,295.27051547518295,Poor
43.0,0,59907.78,4851.315,5.0,3.0,12.0,2.0,27.0,16.0,11.23,0.0,2,719.35,30.297444622949943,357.0,1,67.25811455191668,42.07335219551035,1,506.2863124952968,Standard
34.0,9,91404.54,7912.045000000001,7.0,7.0,15.0,4.0,27.0,15.0,10.31,0.0,2,66.93,29.82602191399305,184.0,2,282.26040679454263,61.75742400729582,0,567.1922500617563,Standard
50.0,13,28497.51,2542.7925,4.0,6.0,4.0,1.0,10.0,8.0,2.67,4.0,1,288.92,39.331654261277926,241.0,1,21.64862508182928,27.918900583557143,0,413.9116685242902,Standard
24.0,14,57327.3,4605.275,4.0,3.0,17.0,0.0,27.0,9.0,11.36,1.0,2,1319.42,30.245011853269176,185.0,1,0.0,67.73093517713608,0,456.9341472896176,Standard
31.0,8,70543.77,5986.6475,5.0,5.0,16.0,4.0,16.0,16.0,18.68,7.0,2,1395.86,30.15958433977012,285.0,2,218.011095886998,94.13204692251708,1,497.4295694977957,Standard
21.0,7,53808.81,4490.0675,9.0,6.0,19.0,3.0,52.0,18.0,12.9,11.0,0,1570.43,26.624301824892488,221.0,2,119.08415978517412,62.82038246687649,4,324.26883430913034,Poor
24.0,12,89367.27,7276.2725,2.0,3.0,8.0,2.0,5.0,7.0,5.99,1.0,1,716.97,34.927444074830774,242.0,1,148.63879469636794,98.18117559607128,0,630.1856764423949,Good
48.0,4,116224.68,9873.39,0.0,3.0,8.0,1.0,10.0,3.0,5.01,0.0,1,1388.02,28.45691504450972,385.0,1,59.58605365589474,75.60791094762575,4,581.6510144524012,Standard
30.0,7,81463.6,6796.633333333334,3.0,5.0,16.0,4.0,23.0,11.0,17.67,8.0,2,2027.76,33.49929388406164,107.0,2,178.69366876789874,67.36118961278436,4,566.2454232397872,Poor
15.0,14,9298.42,685.8683333333332,6.0,5.0,19.0,9.0,34.0,20.0,2.1,6.0,0,2820.44,38.652157144128985,101.0,2,57.85155535275672,13.983644722319632,2,256.75163325825696,Poor
48.0,14,70481.19,5584.4325,8.0,5.0,16.0,0.0,26.0,10.0,9.75,4.0,2,1087.1,33.586723608799794,308.0,2,0.0,61.58962120312695,0,690.1574662834897,Standard
19.0,9,15867.45,1468.2875,10.0,10.0,22.0,2.0,17.0,14.0,8.02,7.0,2,1773.9,25.29595721231377,208.0,2,18.34281155192388,42.86069448319859,5,251.97835020975864,Poor
37.0,6,25173.5,2219.7916666666665,6.0,4.0,14.0,3.0,9.0,13.0,18.2,7.0,2,955.58,23.795576670470872,200.0,2,61.85727128546221,26.62052648468424,2,298.5047395706177,Standard
42.0,9,68144.8,5738.733333333334,10.0,8.0,19.0,9.0,33.0,20.0,27.3,10.0,0,3320.25,29.08994243057884,103.0,2,257.889984367846,81.37184343153233,5,209.88182655920085,Poor
39.0,0,7762.595,712.8829166666667,3.0,9.0,17.0,2.0,12.0,14.0,4.27,6.0,2,2407.95,30.359492693268148,112.0,2,10.552437529398258,21.20141861621105,5,262.39117440341874,Poor
40.0,11,35644.72,2987.393333333333,1.0,4.0,3.0,1.0,13.0,1.0,4.58,2.0,1,757.25,26.356633880361287,242.0,1,16.81273663518735,32.12254691938879,3,470.6292848857548,Good
29.0,8,20455.05,1959.5875,7.0,8.0,29.0,9.0,25.0,17.0,7.14,11.0,0,1416.41,28.89197323530121,93.0,2,92.9172564180523,28.64418534981337,3,258.2215869277656,Poor
21.0,12,26135.86,2009.9883333333328,8.0,5.0,6.0,2.0,17.0,8.0,11.62,2.0,2,1233.42,33.56162322043754,321.0,2,33.711655740499914,45.49428981543785,4,336.65341955989135,Standard
40.0,13,44740.76,4009.396666666667,3.0,5.0,11.0,0.0,23.0,18.0,0.55,0.0,1,435.21,24.588364928786287,306.0,1,0.0,36.95769599804658,1,496.2604052151205,Good
38.0,14,57264.0,4933.0,7.0,6.0,30.0,8.0,41.0,17.0,0.5,12.0,0,4730.75,27.45045961994961,124.0,2,283.62232065995465,53.24084693329206,2,378.58711581583526,Poor
17.0,2,57920.58,4640.715,8.0,5.0,16.0,3.0,16.0,8.0,19.03,9.0,2,1434.54,32.16885753793847,75.0,2,107.27986995565156,54.83419115108804,1,461.2282654314049,Poor
43.0,8,105345.4,8505.783333333333,7.0,3.0,8.0,4.0,9.0,13.0,9.53,8.0,2,294.33,34.720527166877474,104.0,2,344.4968778664032,106.56076045842372,2,591.4696041082306,Standard
32.0,8,20223.0,1614.25,5.0,7.0,15.0,5.0,14.0,15.0,15.03,8.0,2,393.55,24.68522011631723,83.0,2,73.64467479040795,23.753442628942214,0,304.0268825806498,Standard
42.0,14,52384.83,4238.4025,9.0,5.0,20.0,7.0,52.0,17.0,19.29,9.0,2,1533.79,35.242088127824424,82.0,2,265.51672699377565,60.90087192179396,0,326.876971470975,Poor
48.0,2,65945.7,5486.474999999999,5.0,7.0,8.0,0.0,1.0,5.0,9.07,1.0,1,215.05,34.12939390369238,217.0,1,0.0,67.72706118523071,2,434.88279822753753,Good
36.0,5,81168.84,6950.07,2.0,3.0,2.0,3.0,29.0,0.0,7.14,1.0,1,1367.13,41.09082788668149,257.0,1,184.80901739839263,81.12950868180928,1,608.4066329190878,Poor
18.0,12,9536.42,769.7016666666667,7.0,5.0,26.0,6.0,31.0,22.0,5.26,15.0,0,1298.56,30.151157235905977,235.0,0,37.09339740269709,27.33925970030966,4,291.20557276189186,Poor
51.0,10,174921.92,14707.826666666668,2.0,4.0,12.0,0.0,2.0,10.0,6.74,4.0,1,927.27,32.764350196539624,267.0,1,0.0,192.389219971205,4,470.8759742597212,Good
15.0,13,17057.83,1618.4858333333334,6.0,10.0,24.0,6.0,26.0,22.0,20.72,10.0,0,4832.8,31.93633359401643,59.0,2,65.82796619601214,26.00533721705832,5,204.9162073613405,Poor
29.0,10,19605.79,1839.815833333333,9.0,7.0,21.0,8.0,26.0,19.0,28.7,9.0,0,4679.67,40.73380674560317,70.0,2,94.5176031764027,17.512943362025492,2,279.1529209282697,Standard
27.0,2,14161.12,1284.0933333333337,10.0,7.0,24.0,6.0,27.0,25.0,23.19,12.0,0,3754.62,39.599911239530016,63.0,2,43.99615494074878,36.56675510436862,5,323.5487257944215,Standard
50.0,13,14632.3,996.3583333333332,1.0,3.0,11.0,2.0,9.0,11.0,11.25,0.0,1,1373.01,37.55536478653571,260.0,1,15.87191512105401,13.133014949335914,0,310.63090326294343,Good
54.0,14,102927.08,8130.152481107366,7.0,3.0,5.0,2.0,9.0,13.0,0.73,4.0,2,1388.93,39.565526881142056,254.0,0,111.9924598563262,195.00756974565653,2,463.8291053352984,Standard
21.0,1,14367.78,1015.315,2.0,7.0,7.0,0.0,5.0,0.0,8.05,3.0,1,1104.44,33.671052076646774,273.0,0,0.0,20.32386008341362,5,299.8594489091406,Poor
27.0,7,37070.0,2939.166666666666,3.0,4.0,4.0,4.0,14.0,11.0,11.73,1.0,1,387.26,39.20896924172972,332.0,1,103.09266477143572,35.036852044462215,3,357.2156438178116,Standard
19.0,8,36398.14,2954.1783333333333,5.0,7.0,4.0,1.0,6.0,12.0,4.08,4.0,1,248.38,34.932277058283866,209.0,1,19.498619401115068,31.525358411000443,3,384.602683593183,Standard
48.0,11,62953.62,5083.135,3.0,7.0,1.0,0.0,6.0,12.0,3.48,3.0,1,437.9,41.70181862722654,213.0,1,0.0,56.36533686146925,1,573.8690231200237,Standard
14.0,5,31786.98,2944.915,9.0,6.0,31.0,4.0,27.0,14.0,18.45,9.0,2,2029.21,33.03623686936773,88.0,2,105.0869893608941,81.31449394331548,5,281.37014033297874,Poor
55.0,5,35681.42,2918.4516666666664,4.0,4.0,6.0,2.0,15.0,8.0,10.32,2.0,2,133.3,30.116484378558283,292.0,1,53.778691638382384,44.66834896184102,2,429.19256712540727,Standard
45.0,5,62630.6,5286.216666666666,9.0,6.0,22.0,5.0,55.0,13.0,17.07,11.0,2,2425.13,30.481873768034067,197.0,2,229.7753057322414,51.35596048409951,2,207.86304570121268,Standard
27.0,0,24418.33,2304.860833333333,6.0,6.0,10.0,2.0,27.0,13.0,18.92,3.0,2,726.39,30.33659450877736,299.0,2,27.86428260222476,34.83508211179265,2,384.8056296555367,Standard
39.0,5,76428.0,6532.0,10.0,7.0,16.0,6.0,36.0,18.0,12.12,12.0,0,2136.57,34.487485692101835,160.0,2,330.756313581311,79.71312740490161,4,55.5405005309841,Poor
43.0,1,57602.6,4721.216666666666,4.0,5.0,19.0,1.0,18.0,12.0,13.62,4.0,2,933.83,27.010764092357583,256.0,2,41.708245020642586,34.79670213167439,2,495.8023904028552,Standard
28.0,14,62253.54,5223.795,4.0,5.0,10.0,4.0,8.0,5.0,7.55,0.0,1,355.34,37.0489655089924,358.0,1,181.08217954809805,57.99539327859727,1,493.2549418940849,Poor
39.0,1,11919.42,1088.285,4.0,7.0,4.0,1.0,6.0,20.0,8.19,3.0,1,1073.98,29.65217439959774,206.0,1,9.882767305565991,16.804485093427726,5,339.3269590419681,Good
38.0,13,20528.59,1900.7158333333327,6.0,7.0,32.0,9.0,61.0,15.0,26.49,12.0,0,3578.54,34.2610569445106,63.0,2,127.9016496031002,38.2116000959561,2,190.80207151120536,Poor
36.0,2,108734.13,8836.1775,5.0,6.0,9.0,2.0,20.0,8.0,18.89,8.0,2,1105.29,27.75355707643327,238.0,2,151.55635648021988,68.76088860059359,1,742.9361634470054,Standard
19.0,0,20436.315,1785.02625,1.0,3.0,7.0,2.0,13.0,1.0,2.8600000000000003,1.0,1,783.77,29.48165173883821,271.0,1,20.366031738448275,23.587315561468863,1,352.94421009867114,Standard
44.0,6,114897.2,9333.766666666666,3.0,5.0,11.0,4.0,5.0,7.0,10.68,2.0,1,620.8,28.70234936458627,230.0,1,338.04184764274896,93.78105477732116,4,741.5537642465965,Standard
21.0,9,69851.4,5581.95,9.0,8.0,23.0,3.0,19.0,10.0,3.68,10.0,2,1713.36,39.960717194734976,202.0,0,140.725299643043,90.55088605115225,1,433.8523765711861,Poor
